candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
F02972,regulatory_guidance\fca_consumer_credit_guide.txt,"3. Management and control – A firm must take reasonable care to organise and control its affairs responsibly and effectively, with adequate risk management systems.",1,25,15.9,True,False,False,False,False,False,False,False,False
F02973,regulatory_guidance\fca_consumer_credit_guide.txt,4. F inancial prudence – A firm must maintain adequate financial resources.,1,12,10.2,True,False,False,False,False,False,False,False,False
F02974,regulatory_guidance\fca_consumer_credit_guide.txt,5 Market conduct – A firm must observe proper standards of market conduct.,1,13,7.8,True,False,False,False,False,False,False,False,False
F02975,regulatory_guidance\fca_consumer_credit_guide.txt,6. C ustomers’ interests – A firm must pay due regard to the interests of its customers and treat them fairly.,1,21,8.1,True,False,False,False,False,False,False,False,False
F02976,regulatory_guidance\fca_consumer_credit_guide.txt,"7. Communications with clients – A firm must pay due regard to the information needs of its clients, and communicate information to them in a way which is clear, fair and not misleading. 8.",2,34,15.5,True,False,False,False,False,False,False,False,False
F02977,regulatory_guidance\fca_consumer_credit_guide.txt,"Communications with clients – A firm must pay due regard to the information needs of its clients, and communicate information to them in a way which is clear, fair and not misleading. 8.",1,33,15.3,True,False,False,False,False,False,False,False,False
F02978,regulatory_guidance\fca_consumer_credit_guide.txt,"C onflicts of interest – A firm must manage conflicts of interest fairly, both between itself and its customers and between a customer and another client.",1,26,13.5,False,False,False,False,False,False,False,False,False
F02979,regulatory_guidance\fca_consumer_credit_guide.txt,9. Customers: relationships of trust – A firm must take reasonable care to ensure the suitability of its advice and discretionary decisions for any customer who is entitled to rely upon its judgment.,2,33,19.0,True,False,False,False,False,False,False,False,False
F02980,regulatory_guidance\fca_consumer_credit_guide.txt,Customers: relationships of trust – A firm must take reasonable care to ensure the suitability of its advice and discretionary decisions for any customer who is entitled to rely upon its judgment.,1,32,19.0,False,False,False,False,False,False,False,False,False
F02981,regulatory_guidance\fca_consumer_credit_guide.txt,10. Clients’ assets – A firm must arrange adequate protection for clients’ assets when it is responsible for them.,2,19,11.1,True,False,False,False,True,False,False,False,False
F02982,regulatory_guidance\fca_consumer_credit_guide.txt,Clients’ assets – A firm must arrange adequate protection for clients’ assets when it is responsible for them.,1,18,11.2,False,False,False,False,True,False,False,False,False
F02983,regulatory_guidance\fca_consumer_credit_guide.txt,"11. Relations with regulators – A firm must deal with its regulators in an open and cooperative way, and must disclose to the appropriate regulator appropriately anything relating to the firm of which that regulator would reasonably expect notice.",2,39,22.2,True,False,False,False,False,True,False,False,False
F02984,regulatory_guidance\fca_consumer_credit_guide.txt,"Relations with regulators – A firm must deal with its regulators in an open and cooperative way, and must disclose to the appropriate regulator appropriately anything relating to the firm of which that regulator would reasonably expect notice.",1,38,22.1,False,False,False,False,False,True,False,False,False
F02985,regulatory_guidance\fca_consumer_credit_guide.txt,We often refer to this as our ‘treating customers fairly’ principle.,1,11,10.2,False,False,False,False,False,False,False,False,False
F02986,regulatory_guidance\fca_consumer_credit_guide.txt,This principle sits behind many of our detailed rules (including those in CONC).,1,13,8.5,False,False,False,False,False,False,False,False,False
F02987,regulatory_guidance\fca_consumer_credit_guide.txt,There are six consumer outcomes that firms should strive to achieve to ensure fair treatment of customers.,1,17,8.4,False,False,False,False,False,False,False,False,False
F02988,regulatory_guidance\fca_consumer_credit_guide.txt,These remain core to what we expect from firms. • Outcome 1: Consumers can be confident that they are dealing with firms where the fair treatment of customers is central to the corporate culture.,2,34,8.0,True,False,False,False,False,True,False,False,False
F02989,regulatory_guidance\fca_consumer_credit_guide.txt,• Outcome 1: Consumers can be confident that they are dealing with firms where the fair treatment of customers is central to the corporate culture.,1,25,12.0,True,False,False,False,False,False,False,False,False
F02990,regulatory_guidance\fca_consumer_credit_guide.txt,• Outcome 2: Products and services marketed and sold in the retail market are designed to meet the needs of identified consumer groups and are targeted accordingly.,2,27,15.0,True,False,False,False,False,False,False,False,False
F02991,regulatory_guidance\fca_consumer_credit_guide.txt,Outcome 2: Products and services marketed and sold in the retail market are designed to meet the needs of identified consumer groups and are targeted accordingly.,1,26,15.0,True,False,False,False,False,False,False,False,False
F02992,regulatory_guidance\fca_consumer_credit_guide.txt,"• Outcome 3: Consumers are provided with clear information and are kept appropriately informed before, during and after the point of sale.",1,22,13.4,True,False,False,False,False,False,False,False,False
F02993,regulatory_guidance\fca_consumer_credit_guide.txt,"• Outcome 4: Where consumers receive advice, the advice is suitable and takes account of their circumstances.",2,17,11.3,True,False,False,False,False,False,False,False,False
F02994,regulatory_guidance\fca_consumer_credit_guide.txt,"Outcome 4: Where consumers receive advice, the advice is suitable and takes account of their circumstances.",1,16,11.3,True,False,False,False,False,False,False,False,False
F02995,regulatory_guidance\fca_consumer_credit_guide.txt,"• Outcome 5: Consumers are provided with products that perform as firms have led them to expect, and the associated service is of an acceptable standard and as they have been led to expect.",1,34,15.5,True,False,False,False,False,True,False,False,False
F02996,regulatory_guidance\fca_consumer_credit_guide.txt,"• Outcome 6: Consumers do not face unreasonable post-sale barriers imposed by firms to change product, switch provider, submit a claim or make a complaint.",1,25,12.9,True,False,False,False,False,False,False,False,False
F02997,regulatory_guidance\fca_consumer_credit_guide.txt,12 Financial Conduct Authority Guide for consumer credit firms A firm must pay due regard to the interests of its customers and treat them fairly.,1,25,12.6,True,False,False,False,True,False,False,False,False
F02998,regulatory_guidance\fca_consumer_credit_guide.txt,"Senior management arrangements and systems and controls Principle 3 states ‘A firm must take reasonable care to organise and control its affairs responsibly and effectively, with adequate risk management systems’.",1,30,18.5,True,False,False,False,False,False,False,False,False
F02999,regulatory_guidance\fca_consumer_credit_guide.txt,"The systems and controls rules in SYSC describe what we will expect, in practice, from firms when complying with Principle 3.",1,21,9.5,True,False,False,False,False,True,False,False,False
F03000,regulatory_guidance\fca_consumer_credit_guide.txt,"Broadly, the rules cover: • robust governance arrangements • skills, knowledge and expertise of staff • outsourcing responsibilities • record-keeping • conflicts of interest FFiinnaanncciiaall CCoonndduucctt AAuutthhoorriittyy 1133 Guide for consumer credit firms The types of systems and controls a firm must have in place reflect the nature, scale and complexity of We would not the firm’s business and the risk the activity may expect a small pose to consumers.",1,70,31.2,True,False,False,False,True,True,False,False,False
F03001,regulatory_guidance\fca_consumer_credit_guide.txt,"lender dealing with a small number of For example, we would not expect a small lender customers to have dealing with a small number of customers to have the same scale the same scale of systems and controls as a major of systems and lender or a large debt collection business.",1,51,21.0,False,False,False,False,True,True,False,False,False
F03002,regulatory_guidance\fca_consumer_credit_guide.txt,controls as a major lender or a large You should refer to SYSC 1 to check how the debt collection requirements apply to your firm.,1,25,10.2,True,False,False,False,True,False,False,False,False
F03003,regulatory_guidance\fca_consumer_credit_guide.txt,"A core set of business. rules apply to all firms, with further rules applying depending on the activity undertaken.",2,19,8.0,False,False,False,False,False,False,False,False,False
F03004,regulatory_guidance\fca_consumer_credit_guide.txt,"rules apply to all firms, with further rules applying depending on the activity undertaken.",1,14,11.8,False,False,False,False,False,False,False,False,False
