candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
C06989,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 5 of 9 Summer 2022 Measuring student learning Students’ answers during the game and during discussion can give you a sense of their understanding. These answer guides provide possible answers for the game.,2,43,12.8,True,False,False,False,True,False,False,False,False
C06990,regulatory_guidance\cfpb_secured_unsecured_loans.txt,These answer guides provide possible answers for the game.,1,9,6.3,False,False,False,False,False,False,False,False,False
C06991,regulatory_guidance\cfpb_secured_unsecured_loans.txt,These answer guides provide possible answers for the game. Keep in mind that students’ answers may vary.,2,17,5.1,False,False,False,False,False,False,False,False,False
C06992,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Keep in mind that students’ answers may vary.,1,8,3.8,False,False,False,False,False,False,False,False,False
C06993,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Keep in mind that students’ answers may vary. The important thing is for students to have reasonable justification for their answers.,2,21,8.2,False,False,False,False,False,False,False,False,False
C06994,regulatory_guidance\cfpb_secured_unsecured_loans.txt,The important thing is for students to have reasonable justification for their answers.,1,13,11.3,False,False,False,False,False,False,False,False,False
C06995,regulatory_guidance\cfpb_secured_unsecured_loans.txt,The important thing is for students to have reasonable justification for their answers. Answer guide for “Characteristics of secured and unsecured loans” cards Lender can take possession Might be easier for Connected to collateral of your collateral borrowers to get (secured loan) (secured loan) (secured loan),2,46,14.7,False,False,False,False,True,False,False,False,False
C06996,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Answer guide for “Characteristics of secured and unsecured loans” cards Lender can take possession Might be easier for Connected to collateral of your collateral borrowers to get (secured loan) (secured loan) (secured loan),1,33,18.4,False,False,False,False,True,False,False,False,False
C06997,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Answer guide for “Characteristics of secured and unsecured loans” cards Lender can take possession Might be easier for Connected to collateral of your collateral borrowers to get (secured loan) (secured loan) (secured loan) If you have no credit history or are rebuilding your credit, Usually have lower Less risky to lenders you’re more likely to be interest rates (secured loan) approved for this type of loan (secured loan) (secured loan)",2,70,30.9,False,False,False,False,True,False,False,False,False
C06998,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you have no credit history or are rebuilding your credit, Usually have lower Less risky to lenders you’re more likely to be interest rates (secured loan) approved for this type of loan (secured loan) (secured loan)",1,37,16.4,False,False,False,False,True,False,False,False,False
C06999,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you have no credit history or are rebuilding your credit, Usually have lower Less risky to lenders you’re more likely to be interest rates (secured loan) approved for this type of loan (secured loan) (secured loan) Lender holds title or an Usually have higher Usually offers longer interest in the property until borrowing limits repayment time period the loan is paid in full (secured loan) (secured loan) (secured loan)",2,70,30.8,False,False,False,False,True,False,False,False,False
C07000,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Lender holds title or an Usually have higher Usually offers longer interest in the property until borrowing limits repayment time period the loan is paid in full (secured loan) (secured loan) (secured loan),1,33,18.0,False,False,False,False,True,False,False,False,False
C07001,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Lender holds title or an Usually have higher Usually offers longer interest in the property until borrowing limits repayment time period the loan is paid in full (secured loan) (secured loan) (secured loan) You could use personal Your property may be sold property such as a bank Lender not protected by to pay off the loan deposit or a car to back any collateral (secured loan) this loan (unsecured loan) (secured loan),2,72,31.5,False,False,False,False,True,False,False,False,False
C07002,regulatory_guidance\cfpb_secured_unsecured_loans.txt,You could use personal Your property may be sold property such as a bank Lender not protected by to pay off the loan deposit or a car to back any collateral (secured loan) this loan (unsecured loan) (secured loan),1,39,17.2,False,False,False,False,True,False,False,False,False
C07003,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"You could use personal Your property may be sold property such as a bank Lender not protected by to pay off the loan deposit or a car to back any collateral (secured loan) this loan (unsecured loan) (secured loan) If you default on the loan, You can set up automatic You obtain this loan based the lender can’t automatically payments to help make sure on your income and take your property your payments go in on time credit record (unsecured loan) (both) (unsecured loan)",2,84,34.6,False,False,False,False,True,False,False,False,False
C07004,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you default on the loan, You can set up automatic You obtain this loan based the lender can’t automatically payments to help make sure on your income and take your property your payments go in on time credit record (unsecured loan) (both) (unsecured loan)",1,45,19.3,False,False,False,False,True,False,False,False,False
C07005,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you default on the loan, You can set up automatic You obtain this loan based the lender can’t automatically payments to help make sure on your income and take your property your payments go in on time credit record (unsecured loan) (both) (unsecured loan) Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 6 of 9 Summer 2022 Make your payments on time May require a down payment Riskier for lenders to protect your credit report (secured loan) (unsecured loan) (both) Lenders may use stricter Face debt collection or get Usually has lower lending criteria sued if you don’t repay borrowing limits (unsecured loan) (both) (unsecured loan)",2,109,45.9,True,False,False,False,True,False,False,False,False
C07006,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 6 of 9 Summer 2022 Make your payments on time May require a down payment Riskier for lenders to protect your credit report (secured loan) (unsecured loan) (both) Lenders may use stricter Face debt collection or get Usually has lower lending criteria sued if you don’t repay borrowing limits (unsecured loan) (both) (unsecured loan),1,64,29.5,True,False,False,False,True,False,False,False,False
C07007,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 6 of 9 Summer 2022 Make your payments on time May require a down payment Riskier for lenders to protect your credit report (secured loan) (unsecured loan) (both) Lenders may use stricter Face debt collection or get Usually has lower lending criteria sued if you don’t repay borrowing limits (unsecured loan) (both) (unsecured loan) Answer guide for “Items you can purchase with secured or unsecured loans” cards Car Boat Recreational vehicle (secured loan) (secured loan) (secured loan) Home Home equity line of credit Home improvement loan (secured loan) (secured loan) (secured loan) Credit card Student loan Personal loan (unsecured loan) (unsecured loan) (unsecured loan) Jewelry Vacation Business equipment (secured loan) (unsecured loan) (secured loan),2,124,53.0,True,False,False,False,True,False,False,False,False
C07008,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Answer guide for “Items you can purchase with secured or unsecured loans” cards Car Boat Recreational vehicle (secured loan) (secured loan) (secured loan) Home Home equity line of credit Home improvement loan (secured loan) (secured loan) (secured loan) Credit card Student loan Personal loan (unsecured loan) (unsecured loan) (unsecured loan) Jewelry Vacation Business equipment (secured loan) (unsecured loan) (secured loan),1,60,28.3,False,False,False,False,True,False,False,False,False
